date,year,mo,da,pickup_date,temp,dewp,slp,visib,mxpsd,gust,max,min,prcp,sndp,fog,NUM_TRIPS
2014-06-21,2014,06,21,2014-06-21,59.9,46.2,1013.9,10.0,12.0,999.9,73.0,48.0,0.0,999.9,0,473409
2014-08-20,2014,08,20,2014-08-20,63.8,55.9,1015.5,9.9,12.0,999.9,73.0,52.0,0.01,999.9,0,422389
2014-09-11,2014,09,11,2014-09-11,64.4,60.3,1014.8,9.7,13.0,999.9,73.0,54.0,0.0,999.9,0,478607
2014-08-16,2014,08,16,2014-08-16,66.3,58.8,1015.3,9.7,12.0,999.9,73.0,59.0,0.0,999.9,0,419353
2014-09-10,2014,09,10,2014-09-10,66.2,61.2,1019.1,10.0,17.1,22.0,73.0,60.1,0.0,999.9,0,466592
2014-07-06,2014,07,06,2014-07-06,68.2,59.1,1016.4,10.0,18.1,26.0,77.0,62.1,0.11,999.9,0,313544
2014-09-07,2014,09,07,2014-09-07,70.1,62.9,1015.8,9.0,20.0,24.1,77.0,62.1,0.0,999.9,0,445959
2014-09-06,2014,09,06,2014-09-06,72.0,69.9,1014.3,6.9,15.0,18.1,77.0,64.9,0.01,999.9,1,503100
2014-07-17,2014,07,17,2014-07-17,70.4,63.7,1013.3,7.7,8.0,999.9,77.0,66.2,0.01,999.9,1,457123
2014-07-05,2014,07,05,2014-07-05,67.0,55.8,1012.9,8.4,42.9,52.1,77.0,62.1,1.88,999.9,0,308304
2014-07-25,2014,07,25,2014-07-25,67.4,60.8,1013.4,10.0,8.9,999.9,77.0,61.0,0.0,999.9,0,461493
2014-09-01,2014,09,01,2014-09-01,71.5,69.2,1015.6,6.8,19.0,25.1,77.0,66.0,0.14,999.9,0,319157
2014-06-08,2014,06,08,2014-06-08,64.9,55.5,1013.2,9.8,8.0,999.9,77.0,55.9,0.0,999.9,0,434856
2014-08-08,2014,08,08,2014-08-08,66.3,57.6,1014.9,10.0,14.0,999.9,77.0,59.0,0.19,999.9,0,445799
2014-09-02,2014,09,02,2014-09-02,71.1,69.4,1013.1,1.7,9.9,999.9,77.0,68.0,0.01,999.9,1,408333
2014-08-07,2014,08,07,2014-08-07,69.3,60.6,1011.1,9.2,15.0,21.0,77.0,60.1,0.0,999.9,0,446629
2014-08-11,2014,08,11,2014-08-11,66.3,59.2,1021.1,7.8,8.9,999.9,81.0,57.0,0.01,999.9,1,377494
2014-08-10,2014,08,10,2014-08-10,69.1,61.4,1019.2,9.8,8.0,999.9,81.0,57.9,0.01,999.9,0,372124
2014-02-06,2014,02,06,2014-02-06,30.4,24.5,1018.1,8.6,17.1,24.1,37.0,24.1,0.56,999.9,0,478790
2014-02-10,2014,02,10,2014-02-10,28.9,18.8,1015.7,9.0,19.0,26.0,37.0,23.0,0.0,999.9,0,435911
2014-12-31,2014,12,31,2014-12-31,26.9,8.3,1025.3,9.9,12.0,999.9,37.0,21.9,0.0,999.9,0,405293
2014-03-18,2014,03,18,2014-03-18,27.7,14.7,1023.7,10.0,15.0,20.0,37.0,18.0,0.0,999.9,0,469975
2014-02-09,2014,02,09,2014-02-09,30.3,18.2,1018.7,10.0,9.9,999.9,37.0,21.9,0.0,999.9,0,466492
2014-03-17,2014,03,17,2014-03-17,28.5,12.1,1018.8,10.0,19.0,25.1,39.0,24.1,0.0,999.9,0,433321
2014-02-15,2014,02,15,2014-02-15,35.2,28.8,1006.5,7.3,27.0,35.9,39.0,28.0,0.02,999.9,0,491375
2014-02-16,2014,02,16,2014-02-16,29.8,22.4,1004.2,7.5,34.0,45.1,39.0,25.0,0.63,999.9,1,457332
2014-11-29,2014,11,29,2014-11-29,30.9,16.8,1025.3,10.0,14.0,999.9,39.0,25.0,0.0,999.9,0,395378
2014-11-19,2014,11,19,2014-11-19,33.6,14.6,1018.3,10.0,19.0,25.1,39.0,30.0,0.02,999.9,0,458644
2014-03-16,2014,03,16,2014-03-16,35.3,16.8,1016.5,10.0,17.1,24.1,41.0,33.1,0.0,999.9,0,485008
2014-01-25,2014,01,25,2014-01-25,32.0,23.0,1011.2,8.5,27.0,35.9,41.0,10.9,0.0,999.9,0,530551
2014-02-01,2014,02,01,2014-02-01,35.6,25.1,1024.8,10.0,8.0,999.9,41.0,30.9,0.0,999.9,0,533783
2014-01-26,2014,01,26,2014-01-26,26.8,15.4,1004.7,9.4,22.9,29.9,41.0,21.0,0.03,999.9,0,457026
2014-02-04,2014,02,04,2014-02-04,32.5,26.2,1027.2,10.0,14.0,999.9,41.0,27.0,0.61,999.9,0,454444
2014-12-20,2014,12,20,2014-12-20,38.2,30.8,1020.7,10.0,12.0,15.9,43.0,34.0,0.0,999.9,0,494266
2014-03-23,2014,03,23,2014-03-23,38.9,25.3,1013.9,10.0,15.0,21.0,43.0,33.1,0.0,999.9,0,480744
2014-01-19,2014,01,19,2014-01-19,36.1,29.0,1005.7,10.0,28.0,38.1,43.0,32.0,0.04,999.9,0,462238
2014-01-27,2014,01,27,2014-01-27,38.8,32.3,1008.0,8.8,17.1,22.9,45.0,21.0,0.0,999.9,0,418863
2014-03-15,2014,03,15,2014-03-15,41.3,34.3,1011.5,8.8,15.9,18.1,45.0,36.0,0.0,999.9,0,547916
2014-01-28,2014,01,28,2014-01-28,22.2,-1.3,1020.6,10.0,17.1,25.1,45.0,17.1,0.0,999.9,0,468729
2014-12-08,2014,12,08,2014-12-08,35.4,24.7,1035.8,10.0,29.9,39.0,45.0,32.0,0.67,999.9,0,431042
2014-02-03,2014,02,03,2014-02-03,36.5,33.6,1018.2,5.3,15.0,18.1,45.0,32.0,0.06,999.9,1,382517
2014-02-02,2014,02,02,2014-02-02,39.3,37.2,1016.5,5.5,15.0,20.0,45.0,30.9,0.1,999.9,1,464225
2014-04-26,2014,04,26,2014-04-26,44.9,36.6,1009.1,9.4,18.1,26.0,55.0,42.1,0.0,999.9,0,540090
2014-11-02,2014,11,02,2014-11-02,43.5,38.4,1001.3,6.3,39.0,55.0,55.0,37.0,1.15,999.9,0,435721
2014-11-08,2014,11,08,2014-11-08,43.9,29.7,1012.0,10.0,20.0,32.1,55.0,37.0,0.03,999.9,0,515675
2014-12-04,2014,12,04,2014-12-04,43.1,28.0,1025.4,9.9,22.0,31.1,55.0,37.0,0.01,999.9,0,458616
2014-12-03,2014,12,03,2014-12-03,51.2,48.4,1022.8,6.1,20.0,26.0,55.0,39.0,0.22,999.9,0,438432
2014-04-25,2014,04,25,2014-04-25,49.0,32.3,1013.4,10.0,15.9,22.9,57.0,43.0,0.0,999.9,0,526282
2014-04-09,2014,04,09,2014-04-09,46.8,36.1,1002.5,9.6,17.1,22.9,57.0,42.1,0.45,999.9,0,484663
2014-12-01,2014,12,01,2014-12-01,53.2,49.0,1019.8,7.4,14.0,999.9,57.0,39.9,0.0,999.9,0,399044
2014-05-13,2014,05,13,2014-05-13,51.8,43.8,1022.0,10.0,22.9,28.0,57.0,46.9,0.0,999.9,0,473044
2014-04-24,2014,04,24,2014-04-24,49.6,28.7,1002.9,10.0,26.0,34.0,57.0,44.1,0.12,999.9,0,505056
2014-12-10,2014,12,10,2014-12-10,47.9,44.8,999.6,8.4,15.9,999.9,57.0,44.1,2.11,999.9,0,447350
2014-05-04,2014,05,04,2014-05-04,51.4,42.6,1005.1,9.8,22.0,28.0,57.0,46.9,0.02,999.9,0,475789
2014-12-09,2014,12,09,2014-12-09,48.7,45.1,1019.3,5.8,28.0,41.0,57.0,32.0,0.03,999.9,0,437220
2014-04-10,2014,04,10,2014-04-10,41.6,28.9,1019.5,9.9,15.9,999.9,57.0,28.0,0.0,999.9,0,498870
2014-12-02,2014,12,02,2014-12-02,42.5,32.4,1033.2,9.9,19.0,27.0,57.0,39.0,0.09,999.9,0,440620
2014-05-22,2014,05,22,2014-05-22,50.3,46.2,1013.1,8.6,13.0,999.9,57.0,46.0,0.0,999.9,1,489262
2014-10-12,2014,10,12,2014-10-12,53.3,43.7,1022.4,10.0,14.0,21.0,59.0,44.1,0.78,999.9,0,437673
2014-05-06,2014,05,06,2014-05-06,52.2,40.5,1011.1,9.6,11.1,999.9,59.0,46.9,0.01,999.9,0,483245
2014-11-07,2014,11,07,2014-11-07,52.5,46.7,999.0,7.9,21.0,29.9,59.0,46.0,0.85,999.9,0,486697
2014-11-09,2014,11,09,2014-11-09,53.2,42.7,1014.0,10.0,17.1,24.1,59.0,37.0,0.0,999.9,0,445908
2014-11-26,2014,11,26,2014-11-26,48.0,41.1,1018.0,6.7,32.1,46.0,59.0,44.1,0.01,999.9,0,425449
2014-11-11,2014,11,11,2014-11-11,51.0,47.2,1020.7,9.5,12.0,999.9,59.0,39.0,0.0,999.9,1,402435
2014-05-14,2014,05,14,2014-05-14,51.2,44.3,1026.5,10.0,15.0,999.9,59.0,45.0,0.0,999.9,0,466666
2014-04-20,2014,04,20,2014-04-20,44.2,31.2,1030.4,10.0,18.1,21.0,59.0,34.0,0.0,999.9,0,429066
2014-04-19,2014,04,19,2014-04-19,45.7,35.3,1023.5,10.0,14.0,18.1,59.0,34.0,0.0,999.9,0,483916
2014-11-10,2014,11,10,2014-11-10,48.2,42.2,1019.2,9.6,7.0,999.9,59.0,39.0,0.0,999.9,0,407197
2014-05-25,2014,05,25,2014-05-25,53.7,44.4,1018.2,10.0,8.9,999.9,59.0,48.0,0.0,999.9,0,378073
2014-10-20,2014,10,20,2014-10-20,49.0,32.4,1016.2,10.0,18.1,27.0,59.0,41.0,0.0,999.9,0,416422
2014-05-29,2014,05,29,2014-05-29,52.0,42.7,1021.9,10.0,17.1,22.9,59.0,46.4,0.01,999.9,0,489739
2014-10-03,2014,10,03,2014-10-03,58.5,54.0,1016.5,9.2,18.1,24.1,61.0,57.0,0.01,999.9,0,485297
2014-11-24,2014,11,24,2014-11-24,54.8,52.5,1014.5,4.5,27.0,34.0,61.0,46.9,0.0,999.9,0,398633
2014-10-31,2014,10,31,2014-10-31,51.3,43.6,1014.8,10.0,15.0,21.0,61.0,42.1,0.0,999.9,0,494320
2014-11-04,2014,11,04,2014-11-04,52.7,37.7,1019.4,10.0,15.0,22.0,61.0,37.9,0.0,999.9,0,424682
2014-11-25,2014,11,25,2014-11-25,56.7,53.5,1014.0,3.6,19.0,26.0,61.0,50.0,0.26,999.9,1,409243
2014-05-05,2014,05,05,2014-05-05,53.7,40.0,1005.8,10.0,14.0,22.9,61.0,48.0,0.0,999.9,0,461342
2014-05-03,2014,05,03,2014-05-03,50.9,41.1,1010.3,9.1,13.0,999.9,61.0,41.0,0.01,999.9,0,544063
2014-10-27,2014,10,27,2014-10-27,54.1,40.5,1010.0,10.0,17.1,24.1,61.0,48.9,0.0,999.9,0,411856
2014-10-02,2014,10,02,2014-10-02,59.9,56.3,1016.6,9.4,22.0,28.9,61.0,57.2,1.08,999.9,0,467301
2014-05-02,2014,05,02,2014-05-02,51.9,44.7,1006.4,6.4,15.0,999.9,61.0,46.4,0.21,999.9,1,516985
2014-11-17,2014,11,17,2014-11-17,52.1,48.9,1014.6,6.5,24.1,35.0,61.0,45.0,0.09,999.9,0,402189
2014-05-19,2014,05,19,2014-05-19,56.9,41.8,1016.9,10.0,15.9,22.0,63.0,48.9,0.0,999.9,0,452923
2014-05-26,2014,05,26,2014-05-26,56.7,51.1,1015.3,9.6,15.0,19.0,63.0,51.1,0.0,999.9,0,336173
2014-11-06,2014,11,06,2014-11-06,53.6,48.7,1015.8,9.4,15.0,21.0,63.0,50.0,0.02,999.9,0,470232
2014-05-18,2014,05,18,2014-05-18,56.5,46.1,1017.6,9.8,15.0,20.0,63.0,50.0,0.43,999.9,0,473932
2014-11-18,2014,11,18,2014-11-18,48.9,39.6,1004.5,7.8,26.0,38.1,63.0,34.0,2.91,999.9,0,456387
2014-10-01,2014,10,01,2014-10-01,62.4,60.6,1014.5,7.1,15.9,20.0,63.0,60.8,0.24,999.9,0,458010
2014-10-30,2014,10,30,2014-10-30,56.1,45.0,1012.9,9.4,15.9,22.9,66.0,51.1,0.0,999.9,0,469494
2014-10-10,2014,10,10,2014-10-10,59.0,44.0,1017.8,10.0,15.9,17.1,66.0,48.9,0.0,999.9,0,489982
2014-10-29,2014,10,29,2014-10-29,61.9,59.0,1013.1,8.0,14.0,999.9,66.0,57.9,0.0,999.9,0,454041
2014-06-13,2014,06,13,2014-06-13,61.7,58.6,1013.7,4.0,18.1,24.1,66.0,59.0,0.02,999.9,1,496516
2014-09-15,2014,09,15,2014-09-15,57.5,47.6,1022.0,10.0,8.0,999.9,66.0,46.9,0.0,999.9,0,421980
2014-05-11,2014,05,11,2014-05-11,58.3,49.5,1013.2,8.6,19.0,24.1,66.0,53.1,0.24,999.9,0,454120
2014-10-15,2014,10,15,2014-10-15,64.9,62.1,1021.0,9.9,12.0,999.9,70.0,61.0,0.01,999.9,0,456636
2014-10-08,2014,10,08,2014-10-08,65.2,60.4,1012.5,9.4,31.1,44.1,70.0,60.1,0.07,999.9,1,456070
2014-05-12,2014,05,12,2014-05-12,57.8,46.2,1018.5,9.8,13.0,17.1,70.0,48.9,0.23,999.9,0,437492
2014-10-17,2014,10,17,2014-10-17,63.2,59.7,1006.5,7.9,17.1,19.0,70.0,60.1,1.04,999.9,0,492494
2014-10-09,2014,10,09,2014-10-09,60.8,45.9,1013.8,9.7,21.0,26.0,70.0,48.9,0.39,999.9,0,477361
2014-09-13,2014,09,13,2014-09-13,59.9,53.2,1022.2,9.6,15.0,21.0,70.0,52.0,0.0,999.9,0,513501
2014-08-03,2014,08,03,2014-08-03,66.4,64.6,1019.1,6.0,9.9,999.9,70.0,61.0,0.6,999.9,1,397765
2014-09-17,2014,09,17,2014-09-17,61.9,54.4,1015.5,9.8,13.0,999.9,70.0,51.1,0.0,999.9,0,451216
2014-07-21,2014,07,21,2014-07-21,65.9,63.3,1020.4,6.0,15.9,21.0,70.0,62.6,0.4,999.9,0,399110
2014-09-03,2014,09,03,2014-09-03,74.0,65.1,1012.3,8.1,14.0,22.0,82.0,66.9,0.0,999.9,1,441040
2014-09-04,2014,09,04,2014-09-04,69.4,60.8,1020.5,9.9,12.0,999.9,82.0,59.0,0.0,999.9,0,469500
2014-05-27,2014,05,27,2014-05-27,61.1,52.9,1011.0,9.5,15.9,20.0,75.0,52.0,0.02,999.9,0,432969
2014-07-26,2014,07,26,2014-07-26,66.9,63.2,1015.8,9.8,9.9,999.9,75.0,61.0,0.0,999.9,0,448388
2014-08-13,2014,08,13,2014-08-13,66.6,63.5,1013.0,8.4,22.0,28.0,75.0,60.1,0.39,999.9,0,434391
2014-07-16,2014,07,16,2014-07-16,70.4,68.5,1010.6,6.0,15.9,22.9,75.0,68.0,0.0,999.9,0,449192
2014-06-27,2014,06,27,2014-06-27,63.9,53.8,1018.0,9.8,20.0,34.0,75.0,59.0,0.13,999.9,0,474158
2014-08-12,2014,08,12,2014-08-12,67.2,62.2,1020.2,10.0,12.0,999.9,75.0,57.0,0.01,999.9,0,413297
2014-07-31,2014,07,31,2014-07-31,67.7,62.9,1019.8,9.6,11.1,999.9,75.0,59.0,0.01,999.9,0,453515
2014-08-27,2014,08,27,2014-08-27,67.5,64.7,1016.3,6.5,12.0,999.9,75.0,53.1,0.02,999.9,1,415610
2014-09-08,2014,09,08,2014-09-08,63.6,55.3,1025.3,10.0,15.9,21.0,75.0,55.9,0.01,999.9,0,430611
2014-07-02,2014,07,02,2014-07-02,69.0,66.0,1014.4,7.2,14.0,20.0,75.0,64.9,0.0,999.9,1,439423
2014-07-30,2014,07,30,2014-07-30,67.3,60.6,1015.5,9.3,11.1,999.9,75.0,59.0,0.0,999.9,0,441490
2014-07-18,2014,07,18,2014-07-18,69.6,59.4,1020.7,9.6,7.0,999.9,79.0,63.0,0.04,999.9,0,460247
2014-03-06,2014,03,06,2014-03-06,26.3,14.0,1032.2,9.1,22.0,28.0,30.2,21.0,0.0,999.9,0,531137
2014-02-24,2014,02,24,2014-02-24,37.5,25.8,1008.3,9.7,18.1,28.9,46.9,30.9,0.09,999.9,0,439480
2014-02-23,2014,02,23,2014-02-23,42.0,36.9,1015.4,9.5,13.0,999.9,46.9,34.0,0.0,999.9,0,442458
2014-01-20,2014,01,20,2014-01-20,41.0,27.9,1003.2,10.0,24.1,35.0,46.9,34.0,0.0,999.9,0,378450
2014-04-06,2014,04,06,2014-04-06,41.1,25.3,1017.6,10.0,17.1,22.9,46.9,35.1,0.0,999.9,0,475267
2014-01-21,2014,01,21,2014-01-21,29.2,17.5,1012.1,8.5,22.0,28.9,46.9,23.0,0.0,999.9,1,255518
2014-01-13,2014,01,13,2014-01-13,38.6,31.2,1018.7,9.2,12.0,999.9,46.9,28.9,0.01,999.9,0,419698
2014-04-29,2014,04,29,2014-04-29,44.2,36.0,1028.1,10.0,22.0,28.0,46.9,42.1,0.0,999.9,0,483147
2014-03-11,2014,03,11,2014-03-11,41.3,34.1,1002.9,8.3,12.0,18.1,48.9,32.0,0.0,999.9,0,456983
2014-12-11,2014,12,11,2014-12-11,40.8,33.7,1003.0,9.5,26.0,33.0,48.9,37.9,0.05,999.9,0,469687
2014-02-13,2014,02,13,2014-02-13,37.0,32.0,1022.3,6.3,25.1,36.9,48.9,18.0,0.0,999.9,1,326187
2014-04-07,2014,04,07,2014-04-07,42.0,33.9,1022.6,10.0,15.0,22.0,48.9,35.1,0.0,999.9,0,460614
2014-04-03,2014,04,03,2014-04-03,40.9,30.9,1018.5,10.0,15.9,20.0,48.9,33.1,0.0,999.9,0,499912
2014-01-15,2014,01,15,2014-01-15,41.1,38.4,1013.3,6.5,15.9,24.1,48.9,32.0,0.62,999.9,0,466443
2014-12-22,2014,12,22,2014-12-22,42.9,37.4,1026.3,9.7,15.0,20.0,48.9,37.0,0.0,999.9,0,382112
2014-01-31,2014,01,31,2014-01-31,33.7,26.7,1020.9,9.9,15.0,19.0,37.4,28.9,0.0,999.9,0,526748
2014-02-05,2014,02,05,2014-02-05,32.3,29.1,1018.9,6.3,22.9,31.1,37.4,24.1,0.1,999.9,0,413853
2014-03-30,2014,03,30,2014-03-30,46.3,44.7,1001.5,1.7,20.0,28.0,55.4,39.9,1.22,999.9,1,462771
2014-05-01,2014,05,01,2014-05-01,50.3,48.3,1016.6,3.2,18.1,24.1,55.4,44.1,0.35,999.9,1,492691
2014-03-07,2014,03,07,2014-03-07,29.4,20.9,1027.4,10.0,14.0,19.0,37.9,19.0,0.0,999.9,0,547177
2014-03-09,2014,03,09,2014-03-09,35.2,21.7,1011.2,10.0,15.0,22.0,37.9,30.0,0.0,999.9,0,473451
2014-03-31,2014,03,31,2014-03-31,37.8,35.3,1005.3,6.1,26.0,38.1,39.9,36.0,0.29,999.9,0,432430
2014-12-13,2014,12,13,2014-12-13,36.9,27.7,1009.8,9.9,14.0,20.0,39.9,33.1,0.0,999.9,0,501276
2014-03-02,2014,03,02,2014-03-02,35.1,28.8,1018.5,9.1,15.0,21.0,39.9,30.9,0.0,999.9,0,462065
2014-12-24,2014,12,24,2014-12-24,50.7,49.2,1015.7,2.1,18.1,24.1,55.9,45.0,0.55,999.9,1,348267
2014-11-30,2014,11,30,2014-11-30,46.1,38.6,1024.0,9.9,15.0,999.9,55.9,24.1,0.0,999.9,0,370177
2014-05-09,2014,05,09,2014-05-09,51.5,44.5,1022.6,8.7,14.0,999.9,55.9,44.6,0.0,999.9,1,523936
2014-11-01,2014,11,01,2014-11-01,53.0,46.9,1009.0,8.8,28.9,41.0,57.9,42.1,0.08,999.9,0,561404
2014-11-23,2014,11,23,2014-11-23,52.6,41.5,1021.4,8.9,26.0,35.0,57.9,48.0,0.0,999.9,0,425989
2014-04-15,2014,04,15,2014-04-15,52.6,48.0,1013.3,6.6,22.0,32.1,57.9,48.9,0.0,999.9,0,481424
2014-04-14,2014,04,14,2014-04-14,52.2,47.8,1019.3,7.0,18.1,22.9,57.9,39.0,0.0,999.9,0,419268
2014-05-10,2014,05,10,2014-05-10,54.8,49.9,1015.2,7.1,14.0,20.0,57.9,51.8,0.0,999.9,1,527537
2014-12-26,2014,12,26,2014-12-26,44.8,33.5,1018.9,10.0,15.9,21.0,57.9,39.0,0.2,999.9,0,278667
2014-05-30,2014,05,30,2014-05-30,49.7,42.2,1019.4,10.0,9.9,999.9,57.9,41.0,0.0,999.9,0,503977
2014-04-22,2014,04,22,2014-04-22,49.5,43.2,1007.7,10.0,8.9,999.9,57.9,34.0,0.0,999.9,0,463407
2014-04-16,2014,04,16,2014-04-16,42.9,32.6,1021.9,7.9,25.1,46.0,57.9,35.1,0.71,999.9,0,495438
2014-12-25,2014,12,25,2014-12-25,53.1,49.3,1005.9,4.1,21.0,27.0,57.9,46.9,0.88,999.9,1,210250
2014-04-23,2014,04,23,2014-04-23,49.5,45.4,998.0,9.2,17.1,29.9,57.9,43.0,0.01,999.9,0,501335
2014-06-03,2014,06,03,2014-06-03,58.2,47.9,1016.6,10.0,15.0,999.9,69.1,46.9,0.0,999.9,0,462670
2014-06-06,2014,06,06,2014-06-06,61.3,54.4,1007.8,9.8,15.9,21.0,69.1,55.4,2.21,999.9,0,495170
2014-10-07,2014,10,07,2014-10-07,63.0,57.0,1021.1,10.0,14.0,19.0,69.1,45.0,0.0,999.9,0,436891
2014-09-26,2014,09,26,2014-09-26,63.1,59.1,1020.5,7.9,20.0,27.0,69.1,57.9,1.99,999.9,0,448361
2014-04-01,2014,04,01,2014-04-01,37.1,29.8,1015.3,9.3,26.0,35.9,42.8,33.8,0.03,999.9,0,462503
2014-12-14,2014,12,14,2014-12-14,39.0,30.1,1008.6,10.0,15.9,999.9,42.8,36.0,0.0,999.9,0,441365
2014-05-31,2014,05,31,2014-05-31,53.9,46.5,1019.1,10.0,25.1,33.0,60.8,48.0,0.0,999.9,0,511991
2014-10-22,2014,10,22,2014-10-22,57.0,55.4,1010.3,6.1,21.0,28.9,60.8,51.8,0.23,999.9,0,461722
2014-10-21,2014,10,21,2014-10-21,57.7,52.3,1015.5,9.3,15.9,21.0,60.8,53.1,0.0,999.9,0,445571
2014-07-11,2014,07,11,2014-07-11,69.1,62.4,1021.9,6.5,8.0,999.9,78.1,64.0,0.03,999.9,1,458597
2014-08-29,2014,08,29,2014-08-29,67.2,53.4,1018.9,10.0,18.1,22.0,78.1,59.0,0.03,999.9,0,410496
2014-08-28,2014,08,28,2014-08-28,71.0,62.4,1009.4,6.8,19.0,27.0,78.1,59.0,0.01,999.9,1,414649
2014-08-06,2014,08,06,2014-08-06,70.1,65.7,1010.1,4.4,8.9,999.9,78.1,66.0,0.01,999.9,1,439508
2014-07-19,2014,07,19,2014-07-19,65.0,54.1,1024.2,10.0,9.9,999.9,78.1,55.9,0.0,999.9,0,445222
2014-09-05,2014,09,05,2014-09-05,70.3,67.2,1021.3,8.7,13.0,999.9,78.1,59.0,0.01,999.9,1,496714
2014-08-09,2014,08,09,2014-08-09,70.4,61.3,1017.2,9.9,8.9,999.9,78.1,60.1,0.0,999.9,0,420314
2014-07-10,2014,07,10,2014-07-10,69.4,66.1,1017.9,5.4,18.1,25.1,78.1,64.4,0.01,999.9,1,456003
